tweet_id,Text,created_at,cleaned_text,tokens,processed_tokens,final_text,is_relevant,similarity_score,is_semantically_relevant,is_relevant_keyword,is_relevant_similarity
1658065335671574532,"You eat in a restaurant that doesn't have water!! And all the cholera that one can get , hamjipendi, coz me I can't.",2023-05-15 11:02:36+00:00,you eat in a restaurant that doesn't have water and all the cholera that one can get hamjipendi coz me i can't,"['you', 'eat', 'in', 'a', 'restaurant', 'that', 'does', ""n't"", 'have', 'water', 'and', 'all', 'the', 'cholera', 'that', 'one', 'can', 'get', 'hamjipendi', 'coz', 'me', 'i', 'ca', ""n't""]","['eat', 'restaurant', ""n't"", 'water', 'cholera', 'one', 'get', 'hamjipendi', 'coz', 'ca', ""n't""]",eat restaurant n't water cholera one get hamjipendi coz ca n't,True,0.5295063,True,False,True
1658064779905212418,Aesthetics with a pinch of cholera. Risky behaviour.,2023-05-15 11:00:23+00:00,aesthetics with a pinch of cholera risky behaviour,"['aesthetics', 'with', 'a', 'pinch', 'of', 'cholera', 'risky', 'behaviour']","['aesthetic', 'pinch', 'cholera', 'risky', 'behaviour']",aesthetic pinch cholera risky behaviour,True,0.51306283,True,False,True
1658053959821451264,@WathanuWarui Cholera will follow you. And kanjo should be closing such joints until they buy water. @SakajaJohnson  that's how disease spreads in the city.,2023-05-15 10:17:23+00:00,cholera will follow you and kanjo should be closing such joints until they buy water that's how disease spreads in the city,"['cholera', 'will', 'follow', 'you', 'and', 'kanjo', 'should', 'be', 'closing', 'such', 'joints', 'until', 'they', 'buy', 'water', 'that', ""'s"", 'how', 'disease', 'spreads', 'in', 'the', 'city']","['cholera', 'follow', 'kanjo', 'closing', 'joint', 'buy', 'water', ""'s"", 'disease', 'spread', 'city']",cholera follow kanjo closing joint buy water 's disease spread city,True,0.56047666,True,False,True
1658052519627567106,"Yanga, Unicef Join Fight Against Cholera https://t.co/MTww9b0Xff",2023-05-15 10:11:40+00:00,yanga unicef join fight against cholera,"['yanga', 'unicef', 'join', 'fight', 'against', 'cholera']","['yanga', 'unicef', 'join', 'fight', 'cholera']",yanga unicef join fight cholera,True,0.5077883,True,False,True
1658050304955363331,This is wild because weâre in the middle of a cholera outbreak in Nairobi and a restaurant is just causally operating without water??? ð³,2023-05-15 10:02:52+00:00,this is wild because were in the middle of a cholera outbreak in nairobi and a restaurant is just causally operating without water,"['this', 'is', 'wild', 'because', 'were', 'in', 'the', 'middle', 'of', 'a', 'cholera', 'outbreak', 'in', 'nairobi', 'and', 'a', 'restaurant', 'is', 'just', 'causally', 'operating', 'without', 'water']","['wild', 'middle', 'cholera', 'outbreak', 'nairobi', 'restaurant', 'causally', 'operating', 'without', 'water']",wild middle cholera outbreak nairobi restaurant causally operating without water,True,0.59190196,True,False,True
1658045410395447296,Jisos. We still have a cholera outbreak FYI,2023-05-15 09:43:25+00:00,jisos we still have a cholera outbreak fyi,"['jisos', 'we', 'still', 'have', 'a', 'cholera', 'outbreak', 'fyi']","['jisos', 'still', 'cholera', 'outbreak', 'fyi']",jisos still cholera outbreak fyi,True,0.52277863,True,False,True
1658044864326451201,@hluder @johnredwood @Jacob_Rees_Mogg @BBCNews @piersmorgan Well we are trying to bring back cholera in the water,2023-05-15 09:41:15+00:00,well we are trying to bring back cholera in the water,"['well', 'we', 'are', 'trying', 'to', 'bring', 'back', 'cholera', 'in', 'the', 'water']","['well', 'trying', 'bring', 'back', 'cholera', 'water']",well trying bring back cholera water,True,0.6063304,True,False,True
1658042461418057731,@cymbal_martin @farside1 They wonât even try to do anything until a cholera pandemic emerges again. #ToriesUnfitToGovern https://t.co/xrJwtqLZ5B,2023-05-15 09:31:42+00:00,they wont even try to do anything until a cholera pandemic emerges again,"['they', 'wont', 'even', 'try', 'to', 'do', 'anything', 'until', 'a', 'cholera', 'pandemic', 'emerges', 'again']","['wont', 'even', 'try', 'anything', 'cholera', 'pandemic', 'emerges']",wont even try anything cholera pandemic emerges,True,0.5775912,True,False,True
1658041655054991360,@_barrack__ esp at such a time with the cholera outbreak,2023-05-15 09:28:30+00:00,esp at such a time with the cholera outbreak,"['esp', 'at', 'such', 'a', 'time', 'with', 'the', 'cholera', 'outbreak']","['esp', 'time', 'cholera', 'outbreak']",esp time cholera outbreak,True,0.5614282,True,False,True
1658041505079078912,With cholera around  I rather eat my burnt eggs and supaloaf at home because what is this nightmare ð¥´ https://t.co/qe0gVpTMVj,2023-05-15 09:27:54+00:00,with cholera around i rather eat my burnt eggs and supaloaf at home because what is this nightmare,"['with', 'cholera', 'around', 'i', 'rather', 'eat', 'my', 'burnt', 'eggs', 'and', 'supaloaf', 'at', 'home', 'because', 'what', 'is', 'this', 'nightmare']","['cholera', 'around', 'rather', 'eat', 'burnt', 'egg', 'supaloaf', 'home', 'nightmare']",cholera around rather eat burnt egg supaloaf home nightmare,True,0.50032556,True,False,True
1658041246361812994,"@SteeNyamu I wonder! How were the chefâs washing hands 
Isnât there a cholera outbreak?ð­",2023-05-15 09:26:52+00:00,i wonder how were the chefs washing hands isnt there a cholera outbreak,"['i', 'wonder', 'how', 'were', 'the', 'chefs', 'washing', 'hands', 'isnt', 'there', 'a', 'cholera', 'outbreak']","['wonder', 'chef', 'washing', 'hand', 'isnt', 'cholera', 'outbreak']",wonder chef washing hand isnt cholera outbreak,True,0.50545114,True,False,True
1658038656634966018,Y'all risking cholera for what!? Aesthetics??,2023-05-15 09:16:35+00:00,y'all risking cholera for what aesthetics,"[""y'all"", 'risking', 'cholera', 'for', 'what', 'aesthetics']","[""y'all"", 'risking', 'cholera', 'aesthetic']",y'all risking cholera aesthetic,True,0.52778274,True,False,True
1658038166719283203,@WathanuWarui @ArtcaffeKenya Why would you eat at a restaurant with no water ð³ð³ð³? This is cholera breeding ground,2023-05-15 09:14:38+00:00,why would you eat at a restaurant with no water this is cholera breeding ground,"['why', 'would', 'you', 'eat', 'at', 'a', 'restaurant', 'with', 'no', 'water', 'this', 'is', 'cholera', 'breeding', 'ground']","['would', 'eat', 'restaurant', 'water', 'cholera', 'breeding', 'ground']",would eat restaurant water cholera breeding ground,True,0.57463574,True,False,True
1658033817938976769,Isnât there a cholera outbreak guys? ð­ð­,2023-05-15 08:57:21+00:00,isnt there a cholera outbreak guys,"['isnt', 'there', 'a', 'cholera', 'outbreak', 'guys']","['isnt', 'cholera', 'outbreak', 'guy']",isnt cholera outbreak guy,True,0.53193706,True,False,True
1658032387802951680,UN warns of crossborder spread as cholera kills 94 in Ethiopia,2023-05-15 08:51:40+00:00,un warns of crossborder spread as cholera kills in ethiopia,"['un', 'warns', 'of', 'crossborder', 'spread', 'as', 'cholera', 'kills', 'in', 'ethiopia']","['un', 'warns', 'crossborder', 'spread', 'cholera', 'kill', 'ethiopia']",un warns crossborder spread cholera kill ethiopia,True,0.5251804,True,False,True
1658029827113488390,@_Ice_Queen_001 How cholera is spread,2023-05-15 08:41:30+00:00,how cholera is spread,"['how', 'cholera', 'is', 'spread']","['cholera', 'spread']",cholera spread,True,0.64847636,True,False,True
1658021900214235142,"#SPORTS @yangasc1935 has, in collaboration with United Nations International Children's Emergency Fund (UNICEF), and the Dar es Salaam Regional Commissioner's Office via the Regional Health Office, continued to educate people on the cholera outbreak.
/https://t.co/nGVNcchmOW https://t.co/L4G834DjNL",2023-05-15 08:10:00+00:00,has in collaboration with united nations international children's emergency fund unicef and the dar es salaam regional commissioner's office via the regional health office continued to educate people on the cholera outbreak,"['has', 'in', 'collaboration', 'with', 'united', 'nations', 'international', 'children', ""'s"", 'emergency', 'fund', 'unicef', 'and', 'the', 'dar', 'es', 'salaam', 'regional', 'commissioner', ""'s"", 'office', 'via', 'the', 'regional', 'health', 'office', 'continued', 'to', 'educate', 'people', 'on', 'the', 'cholera', 'outbreak']","['collaboration', 'united', 'nation', 'international', 'child', ""'s"", 'emergency', 'fund', 'unicef', 'dar', 'e', 'salaam', 'regional', 'commissioner', ""'s"", 'office', 'via', 'regional', 'health', 'office', 'continued', 'educate', 'people', 'cholera', 'outbreak']",collaboration united nation international child 's emergency fund unicef dar e salaam regional commissioner 's office via regional health office continued educate people cholera outbreak,True,0.53043383,True,False,True
1658016123403608064,But now the cholera should say the ice bank.,2023-05-15 07:47:02+00:00,but now the cholera should say the ice bank,"['but', 'now', 'the', 'cholera', 'should', 'say', 'the', 'ice', 'bank']","['cholera', 'say', 'ice', 'bank']",cholera say ice bank,True,0.50242406,True,False,True
1658010617406423042,@CWGH1 @MoHCCZim @WHO_Zimbabwe @Internews @AHBNetwork @afyanahakiug @healthtimeszim @Itairusike @ZimbabweNurses @cohsunshinecity @BAMutingwende @CaiphasChimhete @buhle1523 @HarareResidents @mathias_mandy The major drivers of cholera which are access to water for domestic purposes and sanitation must be given attention and priority,2023-05-15 07:25:10+00:00,the major drivers of cholera which are access to water for domestic purposes and sanitation must be given attention and priority,"['the', 'major', 'drivers', 'of', 'cholera', 'which', 'are', 'access', 'to', 'water', 'for', 'domestic', 'purposes', 'and', 'sanitation', 'must', 'be', 'given', 'attention', 'and', 'priority']","['major', 'driver', 'cholera', 'access', 'water', 'domestic', 'purpose', 'sanitation', 'must', 'given', 'attention', 'priority']",major driver cholera access water domestic purpose sanitation must given attention priority,True,0.622004,True,False,True
1658009846703173636,"@Itairusike @CWGH1 This is a medieval disease, we should be in a better position to prevent and contain a cholera outbreak .
Its sad people are still dying from this",2023-05-15 07:22:06+00:00,this is a medieval disease we should be in a better position to prevent and contain a cholera outbreak its sad people are still dying from this,"['this', 'is', 'a', 'medieval', 'disease', 'we', 'should', 'be', 'in', 'a', 'better', 'position', 'to', 'prevent', 'and', 'contain', 'a', 'cholera', 'outbreak', 'its', 'sad', 'people', 'are', 'still', 'dying', 'from', 'this']","['medieval', 'disease', 'better', 'position', 'prevent', 'contain', 'cholera', 'outbreak', 'sad', 'people', 'still', 'dying']",medieval disease better position prevent contain cholera outbreak sad people still dying,True,0.5480984,True,False,True
1657997321240469506,Cholera cases on the rise https://t.co/CWTRsjNuPG @CWGH1,2023-05-15 06:32:20+00:00,cholera cases on the rise,"['cholera', 'cases', 'on', 'the', 'rise']","['cholera', 'case', 'rise']",cholera case rise,True,0.60515153,True,False,True
1657997030331957248,"@Tom___Scott @TheGreenParty Just don't swim in it, ecoli, dysentery,polio even cholera and typhoid risks.",2023-05-15 06:31:10+00:00,just don't swim in it ecoli dysenterypolio even cholera and typhoid risks,"['just', 'do', ""n't"", 'swim', 'in', 'it', 'ecoli', 'dysenterypolio', 'even', 'cholera', 'and', 'typhoid', 'risks']","[""n't"", 'swim', 'ecoli', 'dysenterypolio', 'even', 'cholera', 'typhoid', 'risk']",n't swim ecoli dysenterypolio even cholera typhoid risk,True,0.55491596,True,False,True
1657992033867378688,"@Spriter99880 @PillodC Russia can choose between the pest and the cholera, at least the cholera is not killing Russians and they build infrastructures",2023-05-15 06:11:19+00:00,russia can choose between the pest and the cholera at least the cholera is not killing russians and they build infrastructures,"['russia', 'can', 'choose', 'between', 'the', 'pest', 'and', 'the', 'cholera', 'at', 'least', 'the', 'cholera', 'is', 'not', 'killing', 'russians', 'and', 'they', 'build', 'infrastructures']","['russia', 'choose', 'pest', 'cholera', 'least', 'cholera', 'killing', 'russian', 'build', 'infrastructure']",russia choose pest cholera least cholera killing russian build infrastructure,True,0.53252065,True,False,True
1657965881627140097,Just wait til something really fun comes along. Like cholera...,2023-05-15 04:27:24+00:00,just wait til something really fun comes along like cholera,"['just', 'wait', 'til', 'something', 'really', 'fun', 'comes', 'along', 'like', 'cholera']","['wait', 'til', 'something', 'really', 'fun', 'come', 'along', 'like', 'cholera']",wait til something really fun come along like cholera,True,0.52767026,True,False,True
1657961831665639426,Cholera Transmission and Prevention https://t.co/LwVyMfg1ls via @YouTube,2023-05-15 04:11:18+00:00,cholera transmission and prevention via,"['cholera', 'transmission', 'and', 'prevention', 'via']","['cholera', 'transmission', 'prevention', 'via']",cholera transmission prevention via,True,0.62716997,True,False,True
1657926916278571009,"I spoke to the head of ZIDA, said he was not aware of any problems with the sewage system - Harare. Apart from this ghastly scene we have this report https://t.co/NQS2AiRNcI
Cholera and Typhoid are directly attributed to bad poor sanitation! @CCCZimbabwe @DavidColtart @maDube_",2023-05-15 01:52:34+00:00,i spoke to the head of zida said he was not aware of any problems with the sewage system harare apart from this ghastly scene we have this report cholera and typhoid are directly attributed to bad poor sanitation,"['i', 'spoke', 'to', 'the', 'head', 'of', 'zida', 'said', 'he', 'was', 'not', 'aware', 'of', 'any', 'problems', 'with', 'the', 'sewage', 'system', 'harare', 'apart', 'from', 'this', 'ghastly', 'scene', 'we', 'have', 'this', 'report', 'cholera', 'and', 'typhoid', 'are', 'directly', 'attributed', 'to', 'bad', 'poor', 'sanitation']","['spoke', 'head', 'zida', 'said', 'aware', 'problem', 'sewage', 'system', 'harare', 'apart', 'ghastly', 'scene', 'report', 'cholera', 'typhoid', 'directly', 'attributed', 'bad', 'poor', 'sanitation']",spoke head zida said aware problem sewage system harare apart ghastly scene report cholera typhoid directly attributed bad poor sanitation,True,0.50162584,True,False,True
